"order_id","order_date","customer_id","region","sales_channel_id","product_id","units_sold","msrp","unit_price","discount_pct","net_unit_price","return_flag","return_date","delivery_date","attributed_campaign_id","order_id_clean","customer_id_clean","product_id_clean","sales_channel_id_clean","attributed_campaign_id_clean","order_dt","delivery_dt","return_dt","is_order_date_bad","is_delivery_date_bad","units_sold_num","is_units_sold_bad","unit_price_num","is_unit_price_bad","net_unit_price_num","is_net_unit_price_bad","discount_pct_num","is_discount_pct_bad","msrp_num","is_msrp_bad"
ORD-9980097,"2024-05-24",CUST-399449,LATAM,SC-003,PRD-81511,1,840.55,804.29,0,804.29,0,,,,ORD-9980097,CUST-399449,PRD-81511,SC-003,,2024-05-24 00:00:00.000,,,0,0,1,0,804.29,0,804.29,0,0,0,840.55,0
ORD-5462314,"2024-06-03",CUST-640418,LATAM,SC-004,PRD-82845,1,270.31,258.72,15,219.91,0,,,,ORD-5462314,CUST-640418,PRD-82845,SC-004,,2024-06-03 00:00:00.000,,,0,0,1,0,258.72,0,219.91,0,15,0,270.31,0
ORD-5150583,"2025-03-18",CUST-614663,,SC-008,PRD-63354,1,259.75,260.68,0,260.68,0,,"2025-03-20",,ORD-5150583,CUST-614663,PRD-63354,SC-008,,2025-03-18 00:00:00.000,2025-03-20 00:00:00.000,,0,0,1,0,260.68,0,260.68,0,0,0,259.75,0
ORD-5863873,"2024-07-17",CUST-915922,APAC,SC-007,PRD-10074,1,239.39,235.45,0,235.45,1,"2024-07-26","2024-07-23",,ORD-5863873,CUST-915922,PRD-10074,SC-007,,2024-07-17 00:00:00.000,2024-07-23 00:00:00.000,2024-07-26 00:00:00.000,0,0,1,0,235.45,0,235.45,0,0,0,239.39,0
ORD-7668761,"2024-10-12",CUST-261684,EU,SC-001,PRD-66155,1,264.69,280.38,0,280.38,0,,"2024-10-12",CMP-986888,ORD-7668761,CUST-261684,PRD-66155,SC-001,CMP-986888,2024-10-12 00:00:00.000,2024-10-12 00:00:00.000,,0,0,1,0,280.38,0,280.38,0,0,0,264.69,0
ORD-2502318,"2025-03-06",CUST-452737,APAC,SC-002,PRD-35112,1,829.84,911.75,0,911.75,0,,"2025-03-06",CMP-305349,ORD-2502318,CUST-452737,PRD-35112,SC-002,CMP-305349,2025-03-06 00:00:00.000,2025-03-06 00:00:00.000,,0,0,1,0,911.75,0,911.75,0,0,0,829.84,0
ORD-8776278,"2024-06-05",CUST-737086,APAC,SC-001,PRD-66155,1,264.69,253.9,0,253.9,0,,"2024-06-06",CMP-839916,ORD-8776278,CUST-737086,PRD-66155,SC-001,CMP-839916,2024-06-05 00:00:00.000,2024-06-06 00:00:00.000,,0,0,1,0,253.9,0,253.9,0,0,0,264.69,0
ORD-5143750,"2024-04-02",CUST-678043,,SC-007,PRD-66155,1,264.69,249.79,0,249.79,0,,"2024-04-09",,ORD-5143750,CUST-678043,PRD-66155,SC-007,,2024-04-02 00:00:00.000,2024-04-09 00:00:00.000,,0,0,1,0,249.79,0,249.79,0,0,0,264.69,0
ORD-3114498,"2024-08-13",CUST-913373,LATAM,SC-004,PRD-81066,1,428.24,414.83,5,394.09,0,,"2024-08-15",,ORD-3114498,CUST-913373,PRD-81066,SC-004,,2024-08-13 00:00:00.000,2024-08-15 00:00:00.000,,0,0,1,0,414.83,0,394.09,0,5,0,428.24,0
ORD-4651364,"2024-05-25",CUST-108491,LATAM,SC-006,PRD-96511,1,255.9,262.64,5,249.51,0,,"2024-05-27",,ORD-4651364,CUST-108491,PRD-96511,SC-006,,2024-05-25 00:00:00.000,2024-05-27 00:00:00.000,,0,0,1,0,262.64,0,249.51,0,5,0,255.9,0
ORD-2813554,"2025-03-22",CUST-755087,LATAM,SC-001,PRD-42527,1,301.93,299.82,0,299.82,0,,"2025-03-24",CMP-485115,ORD-2813554,CUST-755087,PRD-42527,SC-001,CMP-485115,2025-03-22 00:00:00.000,2025-03-24 00:00:00.000,,0,0,1,0,299.82,0,299.82,0,0,0,301.93,0
ORD-9221353,"2025-03-01",CUST-563711,,SC-001,PRD-24371,1,221.73,215.07,0,215.07,0,,"2025-03-08",CMP-863878,ORD-9221353,CUST-563711,PRD-24371,SC-001,CMP-863878,2025-03-01 00:00:00.000,2025-03-08 00:00:00.000,,0,0,1,0,215.07,0,215.07,0,0,0,221.73,0
ORD-3623202,"2025-09-11",CUST-626392,EU,SC-002,PRD-62923,1,432.98,399.29,0,399.29,0,,"2025-09-13",CMP-393586,ORD-3623202,CUST-626392,PRD-62923,SC-002,CMP-393586,2025-09-11 00:00:00.000,2025-09-13 00:00:00.000,,0,0,1,0,399.29,0,399.29,0,0,0,432.98,0
ORD-9762137,"2024-09-03",CUST-723948,APAC,SC-001,PRD-59672,2,234.37,203.31,0,203.31,0,,"2024-09-08",CMP-909478,ORD-9762137,CUST-723948,PRD-59672,SC-001,CMP-909478,2024-09-03 00:00:00.000,2024-09-08 00:00:00.000,,0,0,2,0,203.31,0,203.31,0,0,0,234.37,0
ORD-2713857,"2024-04-26",CUST-660069,APAC,SC-007,PRD-10074,3,239.39,224.96,0,224.96,0,,"2024-05-08",,ORD-2713857,CUST-660069,PRD-10074,SC-007,,2024-04-26 00:00:00.000,2024-05-08 00:00:00.000,,0,0,3,0,224.96,0,224.96,0,0,0,239.39,0
ORD-5124219,"2024-11-25",CUST-429657,APAC,SC-002,PRD-67912,1,888.9,956.34,0,956.34,0,,"2024-12-02",,ORD-5124219,CUST-429657,PRD-67912,SC-002,,2024-11-25 00:00:00.000,2024-12-02 00:00:00.000,,0,0,1,0,956.34,0,956.34,0,0,0,888.9,0
ORD-2403490,"2024-06-02",CUST-321494,APAC,SC-002,PRD-24371,1,221.73,227.53,10,204.78,0,,"2024-06-04",CMP-772844,ORD-2403490,CUST-321494,PRD-24371,SC-002,CMP-772844,2024-06-02 00:00:00.000,2024-06-04 00:00:00.000,,0,0,1,0,227.53,0,204.78,0,10,0,221.73,0
ORD-6848839,"2025-06-07",CUST-434165,LATAM,SC-001,PRD-67912,1,888.9,878.68,5,834.75,0,,"2025-06-07",CMP-390704,ORD-6848839,CUST-434165,PRD-67912,SC-001,CMP-390704,2025-06-07 00:00:00.000,2025-06-07 00:00:00.000,,0,0,1,0,878.68,0,834.75,0,5,0,888.9,0
ORD-1450773,"2024-05-25",CUST-363615,LATAM,SC-004,PRD-23104,1,709.58,740.65,10,666.59,0,,"2024-05-26",,ORD-1450773,CUST-363615,PRD-23104,SC-004,,2024-05-25 00:00:00.000,2024-05-26 00:00:00.000,,0,0,1,0,740.65,0,666.59,0,10,0,709.58,0
ORD-8930393,"2025-12-25",CUST-185544,EU,SC-005,PRD-41385,3,230.81,212.97,5,202.32,1,"2026-01-17","2025-12-27",,ORD-8930393,CUST-185544,PRD-41385,SC-005,,2025-12-25 00:00:00.000,2025-12-27 00:00:00.000,2026-01-17 00:00:00.000,0,0,3,0,212.97,0,202.32,0,5,0,230.81,0
ORD-8675818,"2025-06-22",CUST-428267,APAC,SC-006,PRD-17100,1,301.78,302.81,0,302.81,0,,"2025-06-22",CMP-989433,ORD-8675818,CUST-428267,PRD-17100,SC-006,CMP-989433,2025-06-22 00:00:00.000,2025-06-22 00:00:00.000,,0,0,1,0,302.81,0,302.81,0,0,0,301.78,0
ORD-6787283,"2025-11-19",CUST-437960,APAC,SC-005,PRD-25129,1,838.06,748.24,10,673.42,0,,"2025-11-25",CMP-324289,ORD-6787283,CUST-437960,PRD-25129,SC-005,CMP-324289,2025-11-19 00:00:00.000,2025-11-25 00:00:00.000,,0,0,1,0,748.24,0,673.42,0,10,0,838.06,0
ORD-4668759,"2025-12-20",CUST-132663,,SC-001,PRD-81066,2,428.24,437.13,0,437.13,0,,"2025-12-23",CMP-647341,ORD-4668759,CUST-132663,PRD-81066,SC-001,CMP-647341,2025-12-20 00:00:00.000,2025-12-23 00:00:00.000,,0,0,2,0,437.13,0,437.13,0,0,0,428.24,0
ORD-8185823,"2024-09-12",CUST-524068,LATAM,SC-003,PRD-90120,1,521.42,529.54,0,529.54,0,,"2024-09-12",,ORD-8185823,CUST-524068,PRD-90120,SC-003,,2024-09-12 00:00:00.000,2024-09-12 00:00:00.000,,0,0,1,0,529.54,0,529.54,0,0,0,521.42,0
ORD-1164663,"2024-01-10",CUST-284171,EU,SC-003,PRD-24371,1,221.73,225.5,0,225.5,0,,"2024-01-10",,ORD-1164663,CUST-284171,PRD-24371,SC-003,,2024-01-10 00:00:00.000,2024-01-10 00:00:00.000,,0,0,1,0,225.5,0,225.5,0,0,0,221.73,0
ORD-3507122,"2024-11-26",CUST-989227,APAC,SC-002,PRD-81066,2,428.24,458.24,15,389.5,0,,,CMP-786927,ORD-3507122,CUST-989227,PRD-81066,SC-002,CMP-786927,2024-11-26 00:00:00.000,,,0,0,2,0,458.24,0,389.5,0,15,0,428.24,0
ORD-8499316,"2025-06-16",CUST-717113,LATAM,SC-006,PRD-40982,1,244.35,255.73,5,242.94,0,,"2025-06-16",,ORD-8499316,CUST-717113,PRD-40982,SC-006,,2025-06-16 00:00:00.000,2025-06-16 00:00:00.000,,0,0,1,0,255.73,0,242.94,0,5,0,244.35,0
ORD-7897869,"2024-05-21",CUST-508930,APAC,SC-001,PRD-84085,1,303.81,281.77,5,267.68,0,,"2024-05-23",CMP-734152,ORD-7897869,CUST-508930,PRD-84085,SC-001,CMP-734152,2024-05-21 00:00:00.000,2024-05-23 00:00:00.000,,0,0,1,0,281.77,0,267.68,0,5,0,303.81,0
ORD-9986500,"2024-01-06",CUST-613425,APAC,SC-001,PRD-90120,1,521.42,558.42,10,502.58,0,,"2024-01-06",CMP-977944,ORD-9986500,CUST-613425,PRD-90120,SC-001,CMP-977944,2024-01-06 00:00:00.000,2024-01-06 00:00:00.000,,0,0,1,0,558.42,0,502.58,0,10,0,521.42,0
ORD-7085903,"2025-06-04",CUST-443939,APAC,SC-001,PRD-63354,1,259.75,256.49,5,243.67,1,"2025-06-14","2025-06-07",,ORD-7085903,CUST-443939,PRD-63354,SC-001,,2025-06-04 00:00:00.000,2025-06-07 00:00:00.000,2025-06-14 00:00:00.000,0,0,1,0,256.49,0,243.67,0,5,0,259.75,0
ORD-5471563,"2024-11-23",CUST-565504,EU,SC-001,PRD-10221,1,421.19,371.4,0,371.4,1,"2024-12-08",,,ORD-5471563,CUST-565504,PRD-10221,SC-001,,2024-11-23 00:00:00.000,,2024-12-08 00:00:00.000,0,0,1,0,371.4,0,371.4,0,0,0,421.19,0
ORD-2811240,"2024-04-16",CUST-232321,EU,SC-007,PRD-23104,1,709.58,704.95,0,704.95,0,,"2024-04-22",,ORD-2811240,CUST-232321,PRD-23104,SC-007,,2024-04-16 00:00:00.000,2024-04-22 00:00:00.000,,0,0,1,0,704.95,0,704.95,0,0,0,709.58,0
ORD-6809110,"2024-04-10",CUST-455168,LATAM,SC-003,PRD-41385,1,230.81,239.77,0,239.77,0,,"2024-04-17",,ORD-6809110,CUST-455168,PRD-41385,SC-003,,2024-04-10 00:00:00.000,2024-04-17 00:00:00.000,,0,0,1,0,239.77,0,239.77,0,0,0,230.81,0
ORD-6170909,"2025-05-22",CUST-766459,LATAM,SC-001,PRD-24371,1,221.73,208.24,0,208.24,0,,"2025-05-23",CMP-647689,ORD-6170909,CUST-766459,PRD-24371,SC-001,CMP-647689,2025-05-22 00:00:00.000,2025-05-23 00:00:00.000,,0,0,1,0,208.24,0,208.24,0,0,0,221.73,0
ORD-7904988,"2025-01-23",CUST-714953,,SC-003,PRD-24371,1,221.73,239.46,0,239.46,1,"2025-02-04","2025-01-28",,ORD-7904988,CUST-714953,PRD-24371,SC-003,,2025-01-23 00:00:00.000,2025-01-28 00:00:00.000,2025-02-04 00:00:00.000,0,0,1,0,239.46,0,239.46,0,0,0,221.73,0
ORD-6127488,"2024-12-21",CUST-291132,LATAM,SC-001,PRD-17100,1,301.78,285.06,0,285.06,0,,"2024-12-26",,ORD-6127488,CUST-291132,PRD-17100,SC-001,,2024-12-21 00:00:00.000,2024-12-26 00:00:00.000,,0,0,1,0,285.06,0,285.06,0,0,0,301.78,0
ORD-3302791,"2025-05-11",CUST-725726,APAC,SC-005,PRD-35112,1,829.84,805.89,0,805.89,0,,"2025-05-18",CMP-164076,ORD-3302791,CUST-725726,PRD-35112,SC-005,CMP-164076,2025-05-11 00:00:00.000,2025-05-18 00:00:00.000,,0,0,1,0,805.89,0,805.89,0,0,0,829.84,0
ORD-4168870,"2025-10-15",CUST-557409,LATAM,SC-001,PRD-30635,1,428.85,411.75,0,411.75,0,,"2025-10-16",,ORD-4168870,CUST-557409,PRD-30635,SC-001,,2025-10-15 00:00:00.000,2025-10-16 00:00:00.000,,0,0,1,0,411.75,0,411.75,0,0,0,428.85,0
ORD-4494570,"2024-06-29",CUST-786587,,SC-003,PRD-82845,1,270.31,242.59,5,230.46,0,,"2024-06-29",,ORD-4494570,CUST-786587,PRD-82845,SC-003,,2024-06-29 00:00:00.000,2024-06-29 00:00:00.000,,0,0,1,0,242.59,0,230.46,0,5,0,270.31,0
ORD-4402109,"2024-03-24",CUST-520884,LATAM,SC-003,PRD-40982,1,244.35,229.79,10,206.81,0,,"2024-03-25",,ORD-4402109,CUST-520884,PRD-40982,SC-003,,2024-03-24 00:00:00.000,2024-03-25 00:00:00.000,,0,0,1,0,229.79,0,206.81,0,10,0,244.35,0
ORD-2742401,"2025-06-01",CUST-683286,,SC-004,PRD-25129,3,838.06,802.27,5,762.16,0,,"2025-06-01",,ORD-2742401,CUST-683286,PRD-25129,SC-004,,2025-06-01 00:00:00.000,2025-06-01 00:00:00.000,,0,0,3,0,802.27,0,762.16,0,5,0,838.06,0
ORD-4073804,"2024-09-03",CUST-427730,LATAM,SC-005,PRD-23104,1,709.58,704.04,0,704.04,1,"2024-09-08","2024-09-05",,ORD-4073804,CUST-427730,PRD-23104,SC-005,,2024-09-03 00:00:00.000,2024-09-05 00:00:00.000,2024-09-08 00:00:00.000,0,0,1,0,704.04,0,704.04,0,0,0,709.58,0
ORD-1668419,"2025-11-14",CUST-986088,APAC,SC-004,PRD-68082,1,630.31,516.8,0,516.8,0,,"2025-11-15",CMP-979387,ORD-1668419,CUST-986088,PRD-68082,SC-004,CMP-979387,2025-11-14 00:00:00.000,2025-11-15 00:00:00.000,,0,0,1,0,516.8,0,516.8,0,0,0,630.31,0
ORD-1998499,"2025-02-09",CUST-915451,EU,SC-001,PRD-98555,1,315.25,328.8,5,312.36,0,,"2025-02-11",,ORD-1998499,CUST-915451,PRD-98555,SC-001,,2025-02-09 00:00:00.000,2025-02-11 00:00:00.000,,0,0,1,0,328.8,0,312.36,0,5,0,315.25,0
ORD-1656823,"2024-07-10",CUST-971084,EU,SC-007,PRD-66155,1,264.69,275.91,5,262.11,0,,"2024-07-18",,ORD-1656823,CUST-971084,PRD-66155,SC-007,,2024-07-10 00:00:00.000,2024-07-18 00:00:00.000,,0,0,1,0,275.91,0,262.11,0,5,0,264.69,0
ORD-5102525,"2024-05-30",CUST-260422,LATAM,SC-003,PRD-42018,1,573.5,614.15,0,614.15,0,,"2024-06-04",CMP-512349,ORD-5102525,CUST-260422,PRD-42018,SC-003,CMP-512349,2024-05-30 00:00:00.000,2024-06-04 00:00:00.000,,0,0,1,0,614.15,0,614.15,0,0,0,573.5,0
ORD-2868009,"2024-04-12",CUST-427905,LATAM,SC-003,PRD-66155,1,264.69,241.0,0,241.0,0,,"2024-04-13",,ORD-2868009,CUST-427905,PRD-66155,SC-003,,2024-04-12 00:00:00.000,2024-04-13 00:00:00.000,,0,0,1,0,241.0,0,241.0,0,0,0,264.69,0
ORD-7908859,"2025-05-06",CUST-843167,APAC,SC-001,PRD-66155,1,264.69,260.04,0,260.04,0,,"2025-05-08",CMP-343092,ORD-7908859,CUST-843167,PRD-66155,SC-001,CMP-343092,2025-05-06 00:00:00.000,2025-05-08 00:00:00.000,,0,0,1,0,260.04,0,260.04,0,0,0,264.69,0
ORD-8350263,"2024-06-03",CUST-290305,,SC-003,PRD-66155,1,264.69,279.64,15,237.69,0,,"2024-06-06",,ORD-8350263,CUST-290305,PRD-66155,SC-003,,2024-06-03 00:00:00.000,2024-06-06 00:00:00.000,,0,0,1,0,279.64,0,237.69,0,15,0,264.69,0
ORD-4765336,"2024-03-21",CUST-144357,APAC,SC-001,PRD-23104,1,709.58,753.33,5,715.66,0,,"2024-03-21",CMP-432369,ORD-4765336,CUST-144357,PRD-23104,SC-001,CMP-432369,2024-03-21 00:00:00.000,2024-03-21 00:00:00.000,,0,0,1,0,753.33,0,715.66,0,5,0,709.58,0
ORD-9861224,"2024-04-28",CUST-270128,APAC,SC-004,PRD-17100,1,301.78,328.56,0,328.56,0,,"2024-05-01",CMP-871957,ORD-9861224,CUST-270128,PRD-17100,SC-004,CMP-871957,2024-04-28 00:00:00.000,2024-05-01 00:00:00.000,,0,0,1,0,328.56,0,328.56,0,0,0,301.78,0
ORD-9260770,"2024-04-03",CUST-118080,LATAM,SC-007,PRD-40982,1,244.35,245.86,0,245.86,0,,"2024-04-15",,ORD-9260770,CUST-118080,PRD-40982,SC-007,,2024-04-03 00:00:00.000,2024-04-15 00:00:00.000,,0,0,1,0,245.86,0,245.86,0,0,0,244.35,0
ORD-9486449,"2025-04-18",CUST-940010,EU,SC-001,PRD-15229,2,209.46,208.76,15,177.45,0,,"2025-04-23",CMP-852908,ORD-9486449,CUST-940010,PRD-15229,SC-001,CMP-852908,2025-04-18 00:00:00.000,2025-04-23 00:00:00.000,,0,0,2,0,208.76,0,177.45,0,15,0,209.46,0
ORD-7792510,"2024-02-03",CUST-659543,APAC,SC-001,PRD-24371,1,221.73,201.0,0,201.0,0,,"2024-02-05",CMP-598560,ORD-7792510,CUST-659543,PRD-24371,SC-001,CMP-598560,2024-02-03 00:00:00.000,2024-02-05 00:00:00.000,,0,0,1,0,201.0,0,201.0,0,0,0,221.73,0
ORD-2984923,"2024-08-28",CUST-262029,,SC-003,PRD-63354,2,259.75,276.35,10,248.72,0,,"2024-08-28",CMP-703618,ORD-2984923,CUST-262029,PRD-63354,SC-003,CMP-703618,2024-08-28 00:00:00.000,2024-08-28 00:00:00.000,,0,0,2,0,276.35,0,248.72,0,10,0,259.75,0
ORD-2373990,"2024-05-22",CUST-220768,LATAM,SC-008,PRD-66155,1,264.69,257.38,0,257.38,0,,"2024-05-24",,ORD-2373990,CUST-220768,PRD-66155,SC-008,,2024-05-22 00:00:00.000,2024-05-24 00:00:00.000,,0,0,1,0,257.38,0,257.38,0,0,0,264.69,0
ORD-9509610,"2025-11-23",CUST-807764,APAC,SC-002,PRD-35112,1,829.84,831.53,0,831.53,0,,"2025-11-24",,ORD-9509610,CUST-807764,PRD-35112,SC-002,,2025-11-23 00:00:00.000,2025-11-24 00:00:00.000,,0,0,1,0,831.53,0,831.53,0,0,0,829.84,0
ORD-9392412,"2025-05-16",CUST-168517,,SC-003,PRD-66155,1,264.69,264.17,5,250.96,0,,"2025-05-23",,ORD-9392412,CUST-168517,PRD-66155,SC-003,,2025-05-16 00:00:00.000,2025-05-23 00:00:00.000,,0,0,1,0,264.17,0,250.96,0,5,0,264.69,0
ORD-1583775,"2025-07-15",CUST-484774,EU,SC-007,PRD-30635,1,428.85,367.23,5,348.87,0,,"2025-07-24",,ORD-1583775,CUST-484774,PRD-30635,SC-007,,2025-07-15 00:00:00.000,2025-07-24 00:00:00.000,,0,0,1,0,367.23,0,348.87,0,5,0,428.85,0
ORD-6504158,"2025-03-01",CUST-516359,,SC-003,PRD-82845,1,270.31,257.15,5,244.29,0,,"2025-03-06",,ORD-6504158,CUST-516359,PRD-82845,SC-003,,2025-03-01 00:00:00.000,2025-03-06 00:00:00.000,,0,0,1,0,257.15,0,244.29,0,5,0,270.31,0
ORD-2726882,"2025-12-06",CUST-186624,APAC,SC-007,PRD-59672,2,234.37,240.75,0,240.75,0,,"2025-12-10",CMP-767254,ORD-2726882,CUST-186624,PRD-59672,SC-007,CMP-767254,2025-12-06 00:00:00.000,2025-12-10 00:00:00.000,,0,0,2,0,240.75,0,240.75,0,0,0,234.37,0
ORD-2274677,"2024-12-03",CUST-712955,APAC,SC-007,PRD-68082,1,630.31,628.47,0,628.47,0,,"2024-12-09",CMP-743829,ORD-2274677,CUST-712955,PRD-68082,SC-007,CMP-743829,2024-12-03 00:00:00.000,2024-12-09 00:00:00.000,,0,0,1,0,628.47,0,628.47,0,0,0,630.31,0
ORD-1987406,"2025-03-16",CUST-188425,LATAM,SC-001,PRD-63354,1,259.75,266.95,10,240.25,0,,"2025-03-16",CMP-312429,ORD-1987406,CUST-188425,PRD-63354,SC-001,CMP-312429,2025-03-16 00:00:00.000,2025-03-16 00:00:00.000,,0,0,1,0,266.95,0,240.25,0,10,0,259.75,0
ORD-2467151,"2024-09-06",CUST-349068,APAC,SC-002,PRD-44237,1,433.81,454.21,5,431.5,0,,"2024-09-09",,ORD-2467151,CUST-349068,PRD-44237,SC-002,,2024-09-06 00:00:00.000,2024-09-09 00:00:00.000,,0,0,1,0,454.21,0,431.5,0,5,0,433.81,0
ORD-5529735,"2024-01-03",CUST-597305,EU,SC-002,PRD-66155,1,264.69,251.62,0,251.62,0,,"2024-01-04",,ORD-5529735,CUST-597305,PRD-66155,SC-002,,2024-01-03 00:00:00.000,2024-01-04 00:00:00.000,,0,0,1,0,251.62,0,251.62,0,0,0,264.69,0
ORD-7112917,"2024-07-28",CUST-848022,APAC,SC-006,PRD-24371,2,221.73,214.88,15,182.65,0,,"2024-07-30",,ORD-7112917,CUST-848022,PRD-24371,SC-006,,2024-07-28 00:00:00.000,2024-07-30 00:00:00.000,,0,0,2,0,214.88,0,182.65,0,15,0,221.73,0
ORD-3058776,"2024-05-05",CUST-861894,LATAM,SC-001,PRD-17100,2,301.78,299.22,10,269.3,0,,"2024-05-08",CMP-593679,ORD-3058776,CUST-861894,PRD-17100,SC-001,CMP-593679,2024-05-05 00:00:00.000,2024-05-08 00:00:00.000,,0,0,2,0,299.22,0,269.3,0,10,0,301.78,0
ORD-4844392,"2025-12-23",CUST-237795,EU,SC-001,PRD-82845,1,270.31,282.86,10,254.57,0,,"2025-12-25",,ORD-4844392,CUST-237795,PRD-82845,SC-001,,2025-12-23 00:00:00.000,2025-12-25 00:00:00.000,,0,0,1,0,282.86,0,254.57,0,10,0,270.31,0
ORD-7247667,"2025-11-11",CUST-301939,APAC,SC-002,PRD-65461,1,662.84,653.53,0,653.53,0,,"2025-11-21",CMP-264052,ORD-7247667,CUST-301939,PRD-65461,SC-002,CMP-264052,2025-11-11 00:00:00.000,2025-11-21 00:00:00.000,,0,0,1,0,653.53,0,653.53,0,0,0,662.84,0
ORD-6310908,"2025-08-31",CUST-229592,,SC-001,PRD-66155,1,264.69,236.4,10,212.76,0,,"2025-09-02",,ORD-6310908,CUST-229592,PRD-66155,SC-001,,2025-08-31 00:00:00.000,2025-09-02 00:00:00.000,,0,0,1,0,236.4,0,212.76,0,10,0,264.69,0
ORD-5853618,"2024-04-27",CUST-976566,APAC,SC-003,PRD-81066,2,428.24,423.15,10,380.83,0,,"2024-04-27",,ORD-5853618,CUST-976566,PRD-81066,SC-003,,2024-04-27 00:00:00.000,2024-04-27 00:00:00.000,,0,0,2,0,423.15,0,380.83,0,10,0,428.24,0
ORD-8838713,"2025-11-03",CUST-555052,LATAM,SC-001,PRD-66155,2,264.69,276.34,5,262.52,0,,"2025-11-05",,ORD-8838713,CUST-555052,PRD-66155,SC-001,,2025-11-03 00:00:00.000,2025-11-05 00:00:00.000,,0,0,2,0,276.34,0,262.52,0,5,0,264.69,0
ORD-4067752,"2024-05-15",CUST-936587,EU,SC-004,PRD-91351,1,789.06,853.31,10,767.98,0,,"2024-05-16",,ORD-4067752,CUST-936587,PRD-91351,SC-004,,2024-05-15 00:00:00.000,2024-05-16 00:00:00.000,,0,0,1,0,853.31,0,767.98,0,10,0,789.06,0
ORD-9125941,"2024-02-25",CUST-206851,,SC-003,PRD-66155,1,264.69,269.15,15,228.78,0,,"2024-02-26",,ORD-9125941,CUST-206851,PRD-66155,SC-003,,2024-02-25 00:00:00.000,2024-02-26 00:00:00.000,,0,0,1,0,269.15,0,228.78,0,15,0,264.69,0
ORD-5904037,"2024-11-14",CUST-363615,LATAM,SC-003,PRD-97153,1,462.64,421.39,5,400.32,0,,"2024-11-16",CMP-447115,ORD-5904037,CUST-363615,PRD-97153,SC-003,CMP-447115,2024-11-14 00:00:00.000,2024-11-16 00:00:00.000,,0,0,1,0,421.39,0,400.32,0,5,0,462.64,0
ORD-7510514,"2024-07-29",CUST-826353,,SC-007,PRD-68082,1,630.31,614.94,0,614.94,1,"2024-08-29","2024-08-15",CMP-442978,ORD-7510514,CUST-826353,PRD-68082,SC-007,CMP-442978,2024-07-29 00:00:00.000,2024-08-15 00:00:00.000,2024-08-29 00:00:00.000,0,0,1,0,614.94,0,614.94,0,0,0,630.31,0
ORD-5681581,"2025-08-24",CUST-623285,EU,SC-006,PRD-71348,1,295.19,303.6,5,288.42,0,,"2025-08-27",,ORD-5681581,CUST-623285,PRD-71348,SC-006,,2025-08-24 00:00:00.000,2025-08-27 00:00:00.000,,0,0,1,0,303.6,0,288.42,0,5,0,295.19,0
ORD-1476941,"2025-12-18",CUST-322409,EU,SC-001,PRD-99353,1,201.04,211.49,5,200.92,0,,"2025-12-20",CMP-485115,ORD-1476941,CUST-322409,PRD-99353,SC-001,CMP-485115,2025-12-18 00:00:00.000,2025-12-20 00:00:00.000,,0,0,1,0,211.49,0,200.92,0,5,0,201.04,0
ORD-3975682,"2024-03-10",CUST-831295,EU,SC-004,PRD-79329,1,274.63,282.99,0,282.99,0,,"2024-03-12",,ORD-3975682,CUST-831295,PRD-79329,SC-004,,2024-03-10 00:00:00.000,2024-03-12 00:00:00.000,,0,0,1,0,282.99,0,282.99,0,0,0,274.63,0
ORD-9023564,"2025-11-05",CUST-527940,,SC-008,PRD-68082,1,630.31,620.79,0,620.79,0,,"2025-11-15",,ORD-9023564,CUST-527940,PRD-68082,SC-008,,2025-11-05 00:00:00.000,2025-11-15 00:00:00.000,,0,0,1,0,620.79,0,620.79,0,0,0,630.31,0
ORD-2129477,"2024-08-30",CUST-588557,LATAM,SC-004,PRD-42018,2,573.5,603.04,5,572.89,0,,"2024-09-01",,ORD-2129477,CUST-588557,PRD-42018,SC-004,,2024-08-30 00:00:00.000,2024-09-01 00:00:00.000,,0,0,2,0,603.04,0,572.89,0,5,0,573.5,0
ORD-9661960,"2025-03-04",CUST-660081,APAC,SC-002,PRD-30635,1,428.85,412.37,0,412.37,0,,"2025-03-09",,ORD-9661960,CUST-660081,PRD-30635,SC-002,,2025-03-04 00:00:00.000,2025-03-09 00:00:00.000,,0,0,1,0,412.37,0,412.37,0,0,0,428.85,0
ORD-7019334,"2025-06-20",CUST-377319,LATAM,SC-002,PRD-42527,1,301.93,305.28,10,274.75,0,,"2025-06-21",,ORD-7019334,CUST-377319,PRD-42527,SC-002,,2025-06-20 00:00:00.000,2025-06-21 00:00:00.000,,0,0,1,0,305.28,0,274.75,0,10,0,301.93,0
ORD-7623390,"2025-03-24",CUST-443254,,SC-003,PRD-30635,1,428.85,448.14,0,448.14,1,"2025-04-02","2025-03-26",,ORD-7623390,CUST-443254,PRD-30635,SC-003,,2025-03-24 00:00:00.000,2025-03-26 00:00:00.000,2025-04-02 00:00:00.000,0,0,1,0,448.14,0,448.14,0,0,0,428.85,0
ORD-7162780,"2025-11-24",CUST-962287,,SC-003,PRD-38080,1,268.62,277.91,5,264.01,0,,"2025-11-26",,ORD-7162780,CUST-962287,PRD-38080,SC-003,,2025-11-24 00:00:00.000,2025-11-26 00:00:00.000,,0,0,1,0,277.91,0,264.01,0,5,0,268.62,0
