"customer_id","customer_segment","region","loyalty_tier","age","signup_date","customer_id_clean","signup_dt","is_signup_date_bad"
CUST-797660,Consumer,LATAM,Gold,18.0,"2025-01-22",CUST-797660,2025-01-22 00:00:00.000,0
CUST-886730,Consumer,APAC,Platinum,50.0,"2024-08-31",CUST-886730,2024-08-31 00:00:00.000,0
CUST-543481,Consumer,EU,Platinum,32.0,"2024-08-17",CUST-543481,2024-08-17 00:00:00.000,0
CUST-856086,Consumer,,Silver,,"2024-08-05",CUST-856086,2024-08-05 00:00:00.000,0
CUST-153945,Consumer,,Gold,30.0,"2024-10-01",CUST-153945,2024-10-01 00:00:00.000,0
CUST-401601,Consumer,EU,,51.0,"2024-05-19",CUST-401601,2024-05-19 00:00:00.000,0
CUST-729575,Consumer,EU,Silver,41.0,"2024-12-23",CUST-729575,2024-12-23 00:00:00.000,0
CUST-427626,Consumer,APAC,,,"2025-01-02",CUST-427626,2025-01-02 00:00:00.000,0
CUST-468727,Consumer,,Silver,28.0,"2025-08-15",CUST-468727,2025-08-15 00:00:00.000,0
CUST-208633,Consumer,EU,Platinum,35.0,"2025-05-20",CUST-208633,2025-05-20 00:00:00.000,0
CUST-705991,Consumer,,Platinum,33.0,"2025-12-30",CUST-705991,2025-12-30 00:00:00.000,0
CUST-632060,Consumer,EU,Platinum,49.0,"2025-03-17",CUST-632060,2025-03-17 00:00:00.000,0
CUST-323072,Automotive,,Platinum,32.0,"2024-10-09",CUST-323072,2024-10-09 00:00:00.000,0
CUST-262246,Consumer,LATAM,Platinum,,"2024-11-07",CUST-262246,2024-11-07 00:00:00.000,0
CUST-788637,Consumer,APAC,Platinum,18.0,"2025-04-26",CUST-788637,2025-04-26 00:00:00.000,0
CUST-605612,Consumer,,Gold,18.0,"2024-04-10",CUST-605612,2024-04-10 00:00:00.000,0
CUST-335137,Consumer,LATAM,Silver,50.0,"2025-02-02",CUST-335137,2025-02-02 00:00:00.000,0
CUST-988432,Automotive,,Platinum,25.0,"2024-08-31",CUST-988432,2024-08-31 00:00:00.000,0
CUST-213475,Consumer,,Gold,,"2025-06-13",CUST-213475,2025-06-13 00:00:00.000,0
CUST-467121,Enterprise,LATAM,,41.0,"2024-12-15",CUST-467121,2024-12-15 00:00:00.000,0
CUST-986438,Consumer,,Platinum,,"2025-11-11",CUST-986438,2025-11-11 00:00:00.000,0
CUST-683286,Consumer,,,34.0,"2024-02-03",CUST-683286,2024-02-03 00:00:00.000,0
CUST-485415,Consumer,APAC,Silver,29.0,"05/15/2025",CUST-485415,2025-05-15 00:00:00.000,0
CUST-220465,Enterprise,LATAM,Gold,31.0,"2025-09-06",CUST-220465,2025-09-06 00:00:00.000,0
CUST-899649,Consumer,LATAM,Silver,,"2025-09-29",CUST-899649,2025-09-29 00:00:00.000,0
CUST-392099,Consumer,EU,,51.0,"2024-04-30",CUST-392099,2024-04-30 00:00:00.000,0
CUST-701987,Automotive,,Silver,18.0,"2024-08-13",CUST-701987,2024-08-13 00:00:00.000,0
CUST-337144,Consumer,APAC,Gold,29.0,"2025-03-18",CUST-337144,2025-03-18 00:00:00.000,0
CUST-946432,Consumer,,,43.0,"2024-02-26",CUST-946432,2024-02-26 00:00:00.000,0
CUST-549956,Consumer,,Platinum,19.0,"2025-11-09",CUST-549956,2025-11-09 00:00:00.000,0
CUST-986209,Automotive,EU,Silver,48.0,"2024-03-13",CUST-986209,2024-03-13 00:00:00.000,0
CUST-688215,Consumer,,,43.0,"2024-12-29",CUST-688215,2024-12-29 00:00:00.000,0
CUST-904711,Enterprise,APAC,Platinum,36.0,"2025-11-30",CUST-904711,2025-11-30 00:00:00.000,0
CUST-958182,Enterprise,APAC,Gold,28.0,"2024-03-25",CUST-958182,2024-03-25 00:00:00.000,0
CUST-751924,Consumer,EU,Silver,18.0,"2025-07-22",CUST-751924,2025-07-22 00:00:00.000,0
CUST-743378,Consumer,,Platinum,41.0,"2025-12-17",CUST-743378,2025-12-17 00:00:00.000,0
CUST-807764,Consumer,APAC,Silver,64.0,"2024-12-02",CUST-807764,2024-12-02 00:00:00.000,0
CUST-773918,Consumer,,Silver,,"2024-09-12",CUST-773918,2024-09-12 00:00:00.000,0
CUST-683783,Enterprise,,Silver,35.0,"2024-09-22",CUST-683783,2024-09-22 00:00:00.000,0
CUST-127529,Enterprise,,Platinum,18.0,"2025-01-12",CUST-127529,2025-01-12 00:00:00.000,0
CUST-738577,Consumer,EU,Platinum,39.0,"2025-07-29",CUST-738577,2025-07-29 00:00:00.000,0
CUST-789786,Consumer,,Platinum,43.0,"2024-08-04",CUST-789786,2024-08-04 00:00:00.000,0
CUST-969752,Consumer,APAC,Platinum,23.0,"2025-02-27",CUST-969752,2025-02-27 00:00:00.000,0
CUST-827157,Consumer,,Gold,26.0,"2024-12-31",CUST-827157,2024-12-31 00:00:00.000,0
CUST-380439,Consumer,APAC,Silver,25.0,"2024-06-14",CUST-380439,2024-06-14 00:00:00.000,0
CUST-130359,Consumer,,Gold,28.0,"2024-01-25",CUST-130359,2024-01-25 00:00:00.000,0
CUST-289179,Consumer,APAC,Platinum,32.0,"2025-08-24",CUST-289179,2025-08-24 00:00:00.000,0
CUST-386544,Consumer,APAC,Platinum,24.0,"2025-12-28",CUST-386544,2025-12-28 00:00:00.000,0
CUST-836833,Consumer,,Platinum,20.0,"2025-09-05",CUST-836833,2025-09-05 00:00:00.000,0
CUST-899444,Consumer,,Silver,35.0,"2025-01-02",CUST-899444,2025-01-02 00:00:00.000,0
CUST-423993,Consumer,APAC,Silver,31.0,"2024-06-13",CUST-423993,2024-06-13 00:00:00.000,0
CUST-456331,Enterprise,LATAM,,29.0,"2025-08-12",CUST-456331,2025-08-12 00:00:00.000,0
CUST-468074,Consumer,EU,Platinum,34.0,"2024-07-28",CUST-468074,2024-07-28 00:00:00.000,0
CUST-106402,Automotive,LATAM,Gold,18.0,"2024-05-16",CUST-106402,2024-05-16 00:00:00.000,0
CUST-290217,Enterprise,LATAM,Gold,,"2024-02-23",CUST-290217,2024-02-23 00:00:00.000,0
CUST-250210,Consumer,,Silver,36.0,"2024-03-04",CUST-250210,2024-03-04 00:00:00.000,0
CUST-693830,Enterprise,EU,Gold,29.0,"2025-07-07",CUST-693830,2025-07-07 00:00:00.000,0
CUST-789275,Consumer,LATAM,,36.0,"2024-11-22",CUST-789275,2024-11-22 00:00:00.000,0
CUST-520252,Consumer,,Platinum,38.0,"2025-06-04",CUST-520252,2025-06-04 00:00:00.000,0
CUST-172965,Consumer,LATAM,Gold,46.0,"2024-05-22",CUST-172965,2024-05-22 00:00:00.000,0
CUST-248766,Consumer,LATAM,Silver,35.0,"2024-03-12",CUST-248766,2024-03-12 00:00:00.000,0
CUST-876962,Consumer,,,45.0,"2024-11-28",CUST-876962,2024-11-28 00:00:00.000,0
CUST-763928,Consumer,,Silver,30.0,"2025-08-08",CUST-763928,2025-08-08 00:00:00.000,0
CUST-132146,Consumer,,Silver,30.0,"2024-06-03",CUST-132146,2024-06-03 00:00:00.000,0
CUST-196214,Consumer,EU,Silver,32.0,"2024-11-21",CUST-196214,2024-11-21 00:00:00.000,0
CUST-882354,Consumer,LATAM,Silver,42.0,"2025-02-19",CUST-882354,2025-02-19 00:00:00.000,0
CUST-656251,Enterprise,,Platinum,40.0,"2024-05-04",CUST-656251,2024-05-04 00:00:00.000,0
CUST-325583,Consumer,APAC,Gold,35.0,"2024-12-05",CUST-325583,2024-12-05 00:00:00.000,0
CUST-494468,Consumer,LATAM,Platinum,20.0,"2025-06-22",CUST-494468,2025-06-22 00:00:00.000,0
CUST-540226,Enterprise,APAC,Silver,40.0,"10/01/2025",CUST-540226,2025-10-01 00:00:00.000,0
CUST-575682,Consumer,EU,Silver,24.0,"2025-08-31",CUST-575682,2025-08-31 00:00:00.000,0
CUST-457455,Consumer,,Silver,23.0,"2024-06-03",CUST-457455,2024-06-03 00:00:00.000,0
CUST-265055,Consumer,APAC,Gold,21.0,"2025-06-02",CUST-265055,2025-06-02 00:00:00.000,0
CUST-488028,Consumer,EU,Gold,33.0,"2024-04-22",CUST-488028,2024-04-22 00:00:00.000,0
CUST-426775,Automotive,,Silver,47.0,"2025-10-01",CUST-426775,2025-10-01 00:00:00.000,0
CUST-856648,Consumer,APAC,Silver,23.0,"2025-07-30",CUST-856648,2025-07-30 00:00:00.000,0
CUST-440140,Automotive,APAC,Silver,52.0,"2025-07-23",CUST-440140,2025-07-23 00:00:00.000,0
CUST-914571,Consumer,EU,,44.0,"2024-04-26",CUST-914571,2024-04-26 00:00:00.000,0
CUST-695164,Consumer,,Platinum,18.0,"2025-12-26",CUST-695164,2025-12-26 00:00:00.000,0
CUST-725185,Consumer,,Platinum,29.0,"2025-11-02",CUST-725185,2025-11-02 00:00:00.000,0
CUST-189083,Consumer,APAC,Gold,,"2025-09-07",CUST-189083,2025-09-07 00:00:00.000,0
CUST-155164,Consumer,APAC,Platinum,22.0,"2024-11-11",CUST-155164,2024-11-11 00:00:00.000,0
CUST-263137,Enterprise,APAC,Gold,41.0,"07/15/2025",CUST-263137,2025-07-15 00:00:00.000,0
CUST-265056,Enterprise,,Gold,23.0,"2024-12-15",CUST-265056,2024-12-15 00:00:00.000,0
CUST-891083,Consumer,EU,Gold,18.0,"2025-10-27",CUST-891083,2025-10-27 00:00:00.000,0
CUST-747850,Automotive,EU,Silver,30.0,"2024-12-15",CUST-747850,2024-12-15 00:00:00.000,0
CUST-152179,Enterprise,,Platinum,46.0,"2025-03-25",CUST-152179,2025-03-25 00:00:00.000,0
CUST-806707,Consumer,LATAM,Platinum,31.0,"2024-06-18",CUST-806707,2024-06-18 00:00:00.000,0
CUST-185544,Consumer,EU,Platinum,38.0,"2024-05-25",CUST-185544,2024-05-25 00:00:00.000,0
CUST-385320,Consumer,APAC,Gold,38.0,"2025-02-28",CUST-385320,2025-02-28 00:00:00.000,0
CUST-564637,Consumer,LATAM,Platinum,18.0,"2025-04-11",CUST-564637,2025-04-11 00:00:00.000,0
CUST-794093,Consumer,LATAM,Silver,24.0,"2024-09-27",CUST-794093,2024-09-27 00:00:00.000,0
CUST-544611,Consumer,EU,Platinum,34.0,"2024-05-28",CUST-544611,2024-05-28 00:00:00.000,0
CUST-609253,Enterprise,LATAM,Gold,27.0,"2025-03-24",CUST-609253,2025-03-24 00:00:00.000,0
CUST-736565,Consumer,LATAM,Silver,52.0,"2024-10-14",CUST-736565,2024-10-14 00:00:00.000,0
CUST-563516,Consumer,EU,Platinum,20.0,"2024-01-13",CUST-563516,2024-01-13 00:00:00.000,0
CUST-534303,Automotive,EU,Silver,23.0,"2024-08-26",CUST-534303,2024-08-26 00:00:00.000,0
CUST-386436,Enterprise,LATAM,Platinum,37.0,"2025-11-05",CUST-386436,2025-11-05 00:00:00.000,0
CUST-326040,Consumer,APAC,Platinum,27.0,"2025-01-22",CUST-326040,2025-01-22 00:00:00.000,0
CUST-891615,Enterprise,,,,"2024-12-20",CUST-891615,2024-12-20 00:00:00.000,0
CUST-637234,Consumer,LATAM,Gold,18.0,"2024-09-30",CUST-637234,2024-09-30 00:00:00.000,0
CUST-219346,Consumer,LATAM,Platinum,55.0,"2025-02-25",CUST-219346,2025-02-25 00:00:00.000,0
CUST-461939,Consumer,APAC,Platinum,22.0,"2025-08-17",CUST-461939,2025-08-17 00:00:00.000,0
CUST-550797,Consumer,LATAM,Platinum,40.0,"2025-12-20",CUST-550797,2025-12-20 00:00:00.000,0
CUST-216276,Consumer,LATAM,Gold,20.0,"2024-11-28",CUST-216276,2024-11-28 00:00:00.000,0
CUST-397005,Consumer,,Platinum,24.0,"2025-03-05",CUST-397005,2025-03-05 00:00:00.000,0
CUST-811163,Consumer,,,18.0,"2025-02-25",CUST-811163,2025-02-25 00:00:00.000,0
CUST-811444,Consumer,,Silver,25.0,"2024-08-09",CUST-811444,2024-08-09 00:00:00.000,0
CUST-721946,Consumer,EU,Silver,,"2025-06-18",CUST-721946,2025-06-18 00:00:00.000,0
CUST-610271,Enterprise,EU,Silver,26.0,"2025-05-07",CUST-610271,2025-05-07 00:00:00.000,0
CUST-652530,Consumer,,Platinum,32.0,"2025-04-26",CUST-652530,2025-04-26 00:00:00.000,0
CUST-799539,Consumer,,Silver,29.0,"2025-12-04",CUST-799539,2025-12-04 00:00:00.000,0
CUST-423401,Consumer,EU,Gold,18.0,"2024-03-09",CUST-423401,2024-03-09 00:00:00.000,0
CUST-147623,Consumer,APAC,Platinum,,"2024-03-21",CUST-147623,2024-03-21 00:00:00.000,0
CUST-331230,Consumer,LATAM,,28.0,"2024-01-13",CUST-331230,2024-01-13 00:00:00.000,0
CUST-514463,Enterprise,LATAM,Silver,49.0,"2024-11-15",CUST-514463,2024-11-15 00:00:00.000,0
CUST-728437,Consumer,,Platinum,,"2025-08-05",CUST-728437,2025-08-05 00:00:00.000,0
CUST-157443,Consumer,APAC,Silver,48.0,"2025-12-21",CUST-157443,2025-12-21 00:00:00.000,0
CUST-108060,Consumer,EU,Platinum,39.0,"2025-05-07",CUST-108060,2025-05-07 00:00:00.000,0
CUST-314353,Consumer,,Platinum,41.0,"2025-03-27",CUST-314353,2025-03-27 00:00:00.000,0
CUST-416061,Consumer,APAC,Platinum,,"2025-06-02",CUST-416061,2025-06-02 00:00:00.000,0
CUST-321494,Consumer,APAC,Platinum,56.0,"2024-11-22",CUST-321494,2024-11-22 00:00:00.000,0
CUST-904624,Consumer,APAC,,40.0,"2025-08-26",CUST-904624,2025-08-26 00:00:00.000,0
CUST-243901,Consumer,EU,Gold,41.0,"2024-10-22",CUST-243901,2024-10-22 00:00:00.000,0
CUST-901280,Consumer,EU,Platinum,18.0,"2025-10-27",CUST-901280,2025-10-27 00:00:00.000,0
CUST-367931,Consumer,LATAM,Platinum,21.0,"2024-04-06",CUST-367931,2024-04-06 00:00:00.000,0
CUST-403507,Enterprise,LATAM,,33.0,"2025-09-08",CUST-403507,2025-09-08 00:00:00.000,0
CUST-444061,Enterprise,APAC,Silver,25.0,"2024-11-16",CUST-444061,2024-11-16 00:00:00.000,0
CUST-225812,Enterprise,APAC,Gold,23.0,"2025-05-15",CUST-225812,2025-05-15 00:00:00.000,0
CUST-108105,Consumer,EU,Platinum,24.0,"2025-07-29",CUST-108105,2025-07-29 00:00:00.000,0
CUST-621546,Consumer,LATAM,Platinum,18.0,"2025-12-30",CUST-621546,2025-12-30 00:00:00.000,0
CUST-883301,Consumer,APAC,Platinum,25.0,"2024-06-22",CUST-883301,2024-06-22 00:00:00.000,0
CUST-551574,Consumer,LATAM,Platinum,37.0,"2024-07-26",CUST-551574,2024-07-26 00:00:00.000,0
CUST-284229,Consumer,LATAM,Platinum,53.0,"2024-07-24",CUST-284229,2024-07-24 00:00:00.000,0
CUST-235461,Consumer,APAC,Gold,42.0,"2025-12-02",CUST-235461,2025-12-02 00:00:00.000,0
CUST-498676,Consumer,EU,Platinum,40.0,"2024-11-18",CUST-498676,2024-11-18 00:00:00.000,0
CUST-658453,Automotive,APAC,,18.0,"2024-01-04",CUST-658453,2024-01-04 00:00:00.000,0
CUST-837852,Consumer,APAC,Platinum,,"11/17/2024",CUST-837852,2024-11-17 00:00:00.000,0
CUST-341288,Consumer,LATAM,Gold,35.0,"2024-01-21",CUST-341288,2024-01-21 00:00:00.000,0
CUST-624563,Consumer,APAC,,33.0,"2024-10-17",CUST-624563,2024-10-17 00:00:00.000,0
CUST-685864,Enterprise,EU,Gold,37.0,"2025-02-07",CUST-685864,2025-02-07 00:00:00.000,0
CUST-973835,Consumer,APAC,,30.0,"2025-04-10",CUST-973835,2025-04-10 00:00:00.000,0
CUST-800499,Consumer,EU,Gold,52.0,"2024-05-12",CUST-800499,2024-05-12 00:00:00.000,0
CUST-945362,Consumer,EU,,34.0,"2024-11-30",CUST-945362,2024-11-30 00:00:00.000,0
CUST-471371,Consumer,LATAM,Silver,35.0,"2024-10-30",CUST-471371,2024-10-30 00:00:00.000,0
CUST-175576,Consumer,,,18.0,"2025-05-15",CUST-175576,2025-05-15 00:00:00.000,0
CUST-516359,Enterprise,,Platinum,32.0,"2024-02-10",CUST-516359,2024-02-10 00:00:00.000,0
CUST-878086,Consumer,LATAM,,46.0,"2025-03-24",CUST-878086,2025-03-24 00:00:00.000,0
CUST-144357,Consumer,APAC,Platinum,40.0,"2025-12-30",CUST-144357,2025-12-30 00:00:00.000,0
CUST-557409,Consumer,LATAM,Gold,18.0,"2025-07-19",CUST-557409,2025-07-19 00:00:00.000,0
CUST-119651,Consumer,EU,Platinum,29.0,"2025-12-03",CUST-119651,2025-12-03 00:00:00.000,0
CUST-582087,Consumer,,Silver,53.0,"2024-05-03",CUST-582087,2024-05-03 00:00:00.000,0
CUST-181644,Consumer,LATAM,Gold,,"2024-03-18",CUST-181644,2024-03-18 00:00:00.000,0
CUST-428267,Consumer,APAC,Silver,32.0,"2024-04-08",CUST-428267,2024-04-08 00:00:00.000,0
CUST-703727,Consumer,LATAM,Platinum,37.0,"2025-05-05",CUST-703727,2025-05-05 00:00:00.000,0
CUST-550137,Consumer,,,51.0,"2024-10-31",CUST-550137,2024-10-31 00:00:00.000,0
CUST-701253,Consumer,LATAM,Gold,32.0,"2025-05-02",CUST-701253,2025-05-02 00:00:00.000,0
CUST-524068,Consumer,LATAM,,42.0,"2025-10-12",CUST-524068,2025-10-12 00:00:00.000,0
CUST-843963,Enterprise,,Silver,38.0,"2024-09-07",CUST-843963,2024-09-07 00:00:00.000,0
CUST-771237,Consumer,EU,Gold,40.0,"03/13/2024",CUST-771237,2024-03-13 00:00:00.000,0
CUST-537983,Consumer,EU,Silver,38.0,"2024-01-09",CUST-537983,2024-01-09 00:00:00.000,0
CUST-403578,Enterprise,,Platinum,27.0,"2025-04-05",CUST-403578,2025-04-05 00:00:00.000,0
CUST-220768,Consumer,LATAM,Platinum,29.0,"2025-04-25",CUST-220768,2025-04-25 00:00:00.000,0
CUST-524707,Enterprise,,Platinum,24.0,"2025-12-16",CUST-524707,2025-12-16 00:00:00.000,0
CUST-121869,Consumer,EU,,18.0,"2025-03-20",CUST-121869,2025-03-20 00:00:00.000,0
CUST-440544,Automotive,APAC,Gold,47.0,"2025-07-30",CUST-440544,2025-07-30 00:00:00.000,0
CUST-280222,Consumer,LATAM,Platinum,34.0,"2024-12-18",CUST-280222,2024-12-18 00:00:00.000,0
CUST-940247,Consumer,EU,Platinum,,"2025-08-26",CUST-940247,2025-08-26 00:00:00.000,0
CUST-748151,Consumer,LATAM,Silver,47.0,"2024-07-05",CUST-748151,2024-07-05 00:00:00.000,0
CUST-582446,Automotive,,Gold,51.0,"2024-06-21",CUST-582446,2024-06-21 00:00:00.000,0
CUST-972442,Enterprise,APAC,Silver,,"2025-02-19",CUST-972442,2025-02-19 00:00:00.000,0
CUST-823108,Consumer,,Platinum,34.0,"2025-07-18",CUST-823108,2025-07-18 00:00:00.000,0
CUST-479430,Consumer,APAC,Silver,19.0,"2025-09-02",CUST-479430,2025-09-02 00:00:00.000,0
CUST-192410,Automotive,LATAM,Gold,31.0,"2024-07-21",CUST-192410,2024-07-21 00:00:00.000,0
CUST-557925,Consumer,LATAM,Platinum,26.0,"2024-08-01",CUST-557925,2024-08-01 00:00:00.000,0
CUST-985506,Enterprise,,Silver,18.0,"2024-04-21",CUST-985506,2024-04-21 00:00:00.000,0
CUST-211005,Enterprise,APAC,Platinum,28.0,"2025-05-10",CUST-211005,2025-05-10 00:00:00.000,0
CUST-355135,Consumer,APAC,Platinum,33.0,"2025-11-04",CUST-355135,2025-11-04 00:00:00.000,0
CUST-556839,Consumer,LATAM,,26.0,"2024-12-22",CUST-556839,2024-12-22 00:00:00.000,0
CUST-717476,Consumer,,,25.0,"2024-04-05",CUST-717476,2024-04-05 00:00:00.000,0
CUST-519902,Consumer,APAC,Platinum,19.0,"2024-08-07",CUST-519902,2024-08-07 00:00:00.000,0
CUST-649414,Enterprise,LATAM,Platinum,36.0,"2024-05-20",CUST-649414,2024-05-20 00:00:00.000,0
CUST-182467,Consumer,EU,,,"2025-01-18",CUST-182467,2025-01-18 00:00:00.000,0
CUST-514991,Enterprise,,Silver,54.0,"2025-12-09",CUST-514991,2025-12-09 00:00:00.000,0
CUST-425346,Consumer,EU,Gold,48.0,"2024-10-30",CUST-425346,2024-10-30 00:00:00.000,0
CUST-882033,Automotive,,Silver,41.0,"09/09/2025",CUST-882033,2025-09-09 00:00:00.000,0
CUST-456005,Consumer,LATAM,Platinum,41.0,"2024-02-27",CUST-456005,2024-02-27 00:00:00.000,0
CUST-332335,Consumer,APAC,Platinum,32.0,"2025-04-30",CUST-332335,2025-04-30 00:00:00.000,0
CUST-449247,Consumer,APAC,Platinum,18.0,"2025-06-17",CUST-449247,2025-06-17 00:00:00.000,0
CUST-916964,Enterprise,APAC,Silver,29.0,"2025-11-22",CUST-916964,2025-11-22 00:00:00.000,0
CUST-276299,Consumer,,Silver,23.0,"2025-12-06",CUST-276299,2025-12-06 00:00:00.000,0
CUST-180089,Enterprise,LATAM,,35.0,"2024-05-05",CUST-180089,2024-05-05 00:00:00.000,0
CUST-635280,Consumer,EU,Silver,47.0,"2024-01-08",CUST-635280,2024-01-08 00:00:00.000,0
CUST-763984,Consumer,LATAM,,55.0,"2025-05-27",CUST-763984,2025-05-27 00:00:00.000,0
CUST-219565,Consumer,EU,,34.0,"2025-04-16",CUST-219565,2025-04-16 00:00:00.000,0
CUST-656379,Consumer,,Platinum,18.0,"2024-04-01",CUST-656379,2024-04-01 00:00:00.000,0
CUST-634723,Consumer,,,34.0,"2024-09-26",CUST-634723,2024-09-26 00:00:00.000,0
CUST-303322,Automotive,EU,Gold,34.0,"2025-04-21",CUST-303322,2025-04-21 00:00:00.000,0
CUST-913934,Automotive,EU,Gold,,"2024-01-04",CUST-913934,2024-01-04 00:00:00.000,0
CUST-466346,Automotive,EU,Gold,41.0,"2025-07-30",CUST-466346,2025-07-30 00:00:00.000,0
CUST-468154,Enterprise,LATAM,Gold,33.0,"2024-04-04",CUST-468154,2024-04-04 00:00:00.000,0
CUST-862712,Consumer,EU,Platinum,34.0,"2024-01-23",CUST-862712,2024-01-23 00:00:00.000,0
CUST-958729,Consumer,,,27.0,"2025-02-06",CUST-958729,2025-02-06 00:00:00.000,0
CUST-776796,Consumer,,Silver,30.0,"2024-04-28",CUST-776796,2024-04-28 00:00:00.000,0
CUST-954628,Enterprise,APAC,Platinum,39.0,"2024-10-10",CUST-954628,2024-10-10 00:00:00.000,0
CUST-254864,Consumer,EU,,18.0,"06/17/2024",CUST-254864,2024-06-17 00:00:00.000,0
CUST-347745,Consumer,LATAM,Gold,30.0,"2024-04-17",CUST-347745,2024-04-17 00:00:00.000,0
CUST-207798,Consumer,LATAM,Silver,41.0,"2025-07-19",CUST-207798,2025-07-19 00:00:00.000,0
CUST-253557,Consumer,LATAM,Platinum,52.0,"2024-04-08",CUST-253557,2024-04-08 00:00:00.000,0
CUST-368402,Enterprise,APAC,Silver,,"2025-01-09",CUST-368402,2025-01-09 00:00:00.000,0
CUST-306854,Enterprise,,Gold,29.0,"2024-03-12",CUST-306854,2024-03-12 00:00:00.000,0
CUST-281926,Consumer,LATAM,Platinum,47.0,"2025-03-04",CUST-281926,2025-03-04 00:00:00.000,0
CUST-731661,Automotive,,,52.0,"2024-12-28",CUST-731661,2024-12-28 00:00:00.000,0
CUST-260295,Consumer,APAC,,29.0,"2025-01-20",CUST-260295,2025-01-20 00:00:00.000,0
CUST-897143,Consumer,EU,Platinum,27.0,"2024-11-06",CUST-897143,2024-11-06 00:00:00.000,0
CUST-896028,Consumer,EU,Platinum,31.0,"2024-07-13",CUST-896028,2024-07-13 00:00:00.000,0
CUST-787351,Consumer,EU,Platinum,33.0,"2025-06-17",CUST-787351,2025-06-17 00:00:00.000,0
CUST-179013,Consumer,LATAM,,45.0,"2025-07-11",CUST-179013,2025-07-11 00:00:00.000,0
CUST-285751,Automotive,EU,Platinum,25.0,"2024-11-01",CUST-285751,2024-11-01 00:00:00.000,0
CUST-910389,Consumer,LATAM,Silver,50.0,"2025-09-08",CUST-910389,2025-09-08 00:00:00.000,0
CUST-758452,Enterprise,APAC,Platinum,,"2024-08-30",CUST-758452,2024-08-30 00:00:00.000,0
CUST-618119,Consumer,APAC,,25.0,"2024-06-08",CUST-618119,2024-06-08 00:00:00.000,0
CUST-586490,Consumer,LATAM,,20.0,"2025-01-13",CUST-586490,2025-01-13 00:00:00.000,0
CUST-891093,Consumer,,Gold,39.0,"2024-12-12",CUST-891093,2024-12-12 00:00:00.000,0
CUST-691119,Consumer,EU,Silver,47.0,"2025-08-03",CUST-691119,2025-08-03 00:00:00.000,0
CUST-896788,Consumer,EU,Platinum,35.0,"2024-09-04",CUST-896788,2024-09-04 00:00:00.000,0
CUST-707616,Automotive,EU,Platinum,38.0,"2025-04-16",CUST-707616,2025-04-16 00:00:00.000,0
CUST-570711,Consumer,LATAM,Gold,55.0,"2024-06-04",CUST-570711,2024-06-04 00:00:00.000,0
CUST-814220,Consumer,APAC,Platinum,47.0,"2024-10-17",CUST-814220,2024-10-17 00:00:00.000,0
CUST-691912,Consumer,EU,,34.0,"2025-09-28",CUST-691912,2025-09-28 00:00:00.000,0
CUST-774225,Consumer,APAC,Platinum,29.0,"2024-05-09",CUST-774225,2024-05-09 00:00:00.000,0
CUST-766158,Consumer,EU,Silver,46.0,"2025-02-01",CUST-766158,2025-02-01 00:00:00.000,0
CUST-754858,Consumer,EU,,43.0,"2024-11-14",CUST-754858,2024-11-14 00:00:00.000,0
CUST-438908,Consumer,LATAM,Platinum,38.0,"2025-10-04",CUST-438908,2025-10-04 00:00:00.000,0
CUST-757685,Consumer,,Platinum,30.0,"2025-02-16",CUST-757685,2025-02-16 00:00:00.000,0
CUST-431495,Consumer,LATAM,Platinum,33.0,"2024-01-24",CUST-431495,2024-01-24 00:00:00.000,0
CUST-258290,Consumer,EU,,32.0,"2025-09-20",CUST-258290,2025-09-20 00:00:00.000,0
CUST-561124,Consumer,EU,Gold,30.0,"2025-09-06",CUST-561124,2025-09-06 00:00:00.000,0
CUST-171603,Consumer,,,27.0,"2024-07-09",CUST-171603,2024-07-09 00:00:00.000,0
CUST-591699,Automotive,APAC,Gold,36.0,"2025-05-25",CUST-591699,2025-05-25 00:00:00.000,0
CUST-563688,Consumer,APAC,Gold,,"2024-04-22",CUST-563688,2024-04-22 00:00:00.000,0
CUST-762055,Consumer,EU,,26.0,"04/04/2024",CUST-762055,2024-04-04 00:00:00.000,0
CUST-417530,Consumer,APAC,Silver,35.0,"06/18/2025",CUST-417530,2025-06-18 00:00:00.000,0
CUST-935012,Automotive,EU,Silver,18.0,"2024-09-12",CUST-935012,2024-09-12 00:00:00.000,0
CUST-388016,Consumer,,Gold,27.0,"2025-03-16",CUST-388016,2025-03-16 00:00:00.000,0
CUST-720148,Consumer,,Gold,46.0,"2025-11-29",CUST-720148,2025-11-29 00:00:00.000,0
CUST-158900,Enterprise,EU,Gold,,"2024-02-21",CUST-158900,2024-02-21 00:00:00.000,0
CUST-469038,Consumer,,Silver,,"2025-04-12",CUST-469038,2025-04-12 00:00:00.000,0
CUST-631981,Consumer,LATAM,Gold,24.0,"2024-06-17",CUST-631981,2024-06-17 00:00:00.000,0
CUST-177794,Consumer,LATAM,Gold,40.0,"2024-08-03",CUST-177794,2024-08-03 00:00:00.000,0
CUST-425486,Consumer,,,25.0,"2025-11-17",CUST-425486,2025-11-17 00:00:00.000,0
CUST-584172,Automotive,EU,Silver,,"2025-06-05",CUST-584172,2025-06-05 00:00:00.000,0
CUST-573866,Enterprise,EU,Platinum,42.0,"2025-11-24",CUST-573866,2025-11-24 00:00:00.000,0
CUST-139434,Consumer,,Gold,30.0,"2025-06-13",CUST-139434,2025-06-13 00:00:00.000,0
